city,name,rating,review_count,categories,location,latitude,longitude
Miami,AJF Aquatics,5.0,1,Local Fish Stores,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33173', 'country': 'US', 'state': 'FL', 'display_address': ['Miami, FL 33173']}",25.702187549250556,-80.35717117017352
Miami,AJF Aquatics,5.0,1,Aquarium Services,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33173', 'country': 'US', 'state': 'FL', 'display_address': ['Miami, FL 33173']}",25.702187549250556,-80.35717117017352
Miami,Star Jetski,5.0,1,Parasailing,"{'address1': '1275 NE 79th St', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33138', 'country': 'US', 'state': 'FL', 'display_address': ['1275 NE 79th St', 'Miami, FL 33138']}",25.84964903270102,-80.16712794299289
Miami,miami kitesurfing lessons,5.0,1,Kiteboarding,"{'address1': '1780 Purdy Ave', 'address2': '', 'address3': None, 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1780 Purdy Ave', 'Miami Beach, FL 33139']}",25.792355,-80.144413
Miami,Ride Away Sobe Scooters,5.0,1,Scooter Rentals,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['Miami Beach, FL 33139']}",25.78521087397204,-80.14923437819245
Miami,Keys Adventures Watersports,4.0,10,Parasailing,"{'address1': '104000 Overseas Hwy', 'address2': None, 'address3': 'Big Chill Restaurant', 'city': 'Key Largo', 'zip_code': '33037', 'country': 'US', 'state': 'FL', 'display_address': ['104000 Overseas Hwy', 'Big Chill Restaurant', 'Key Largo, FL 33037']}",25.1441232,-80.3977347
Miami,Paradise Cove Water Park,4.0,31,Water Parks,"{'address1': '900 N Flamingo Rd', 'address2': '', 'address3': None, 'city': 'Pembroke Pines', 'zip_code': '33028', 'country': 'US', 'state': 'FL', 'display_address': ['900 N Flamingo Rd', 'Pembroke Pines, FL 33028']}",26.011815,-80.313943
Miami,Exotic Aquariums,4.0,45,Local Fish Stores,"{'address1': '7399 Bird Rd', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33155', 'country': 'US', 'state': 'FL', 'display_address': ['7399 Bird Rd', 'Miami, FL 33155']}",25.7332648,-80.3150046
Miami,The Advantaged Yacht Charters & Sales,4.0,7,Vacation Rentals,"{'address1': '1800 Purdy Ave', 'address2': 'Ste 3', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1800 Purdy Ave', 'Ste 3', 'Miami Beach, FL 33139']}",25.79439,-80.14479
Miami,Miami Watersports Complex,4.0,34,Water Parks,"{'address1': '401 E 65 St', 'address2': '', 'address3': '', 'city': 'Hialeah', 'zip_code': '33013', 'country': 'US', 'state': 'FL', 'display_address': ['401 E 65 St', 'Hialeah, FL 33013']}",25.886863458731792,-80.27790827710844
Miami,Sole Watersports,4.0,28,Snorkeling,"{'address1': '61 Hawks Cay Blvd', 'address2': None, 'address3': None, 'city': 'Duck Key', 'zip_code': '33050', 'country': 'US', 'state': 'FL', 'display_address': ['61 Hawks Cay Blvd', 'Duck Key, FL 33050']}",24.7770628,-80.9132226
Miami,Fort Lauderdale Parasail,4.0,27,Parasailing,"{'address1': '1005 Seabreeze Blvd', 'address2': None, 'address3': '', 'city': 'Fort Lauderdale', 'zip_code': '33316', 'country': 'US', 'state': 'FL', 'display_address': ['1005 Seabreeze Blvd', 'Fort Lauderdale, FL 33316']}",26.111066419476074,-80.10606184352123
Miami,Big Al's Gun Range and Pawn Shop,4.0,77,Pawn Shops,"{'address1': '3300 Hallandale Beach Blvd', 'address2': '', 'address3': '', 'city': 'Pembroke Park', 'zip_code': '33023', 'country': 'US', 'state': 'FL', 'display_address': ['3300 Hallandale Beach Blvd', 'Pembroke Park, FL 33023']}",25.9843353,-80.1765374
Miami,BJM Jetski Rentals,4.0,20,Flyboarding,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Miami ', 'zip_code': '33138', 'country': 'US', 'state': 'FL', 'display_address': ['Miami , FL 33138']}",25.853954641198357,-80.17842494237686
Miami,Miami Bay Tours,4.5,2,Diving,"{'address1': 'Watson Island', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33165', 'country': 'US', 'state': 'FL', 'display_address': ['Watson Island', 'Miami, FL 33165']}",25.733768,-80.354562
Miami,BouYah Watersports - Loews Miami Beach Hotel,4.0,4,Parasailing,"{'address1': '1601 Collins Ave', 'address2': None, 'address3': None, 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1601 Collins Ave', 'Miami Beach, FL 33139']}",25.789487,-80.129213
Miami,Bluepoint SUP,4.0,4,Beach Equipment Rentals,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Key Biscayne', 'zip_code': '33149', 'country': 'US', 'state': 'FL', 'display_address': ['Key Biscayne, FL 33149']}",25.693244934082,-80.1619186401367
Miami,McDonald Water Park,4.0,9,Water Parks,"{'address1': '7505 W 12th Ave', 'address2': '', 'address3': '', 'city': 'Hialeah', 'zip_code': '33014', 'country': 'US', 'state': 'FL', 'display_address': ['7505 W 12th Ave', 'Hialeah, FL 33014']}",25.890993,-80.306348
Miami,Tidal Cove,3.5,68,Water Parks,"{'address1': '19999 West Country Club Dr', 'address2': None, 'address3': '', 'city': 'Aventura', 'zip_code': '33180', 'country': 'US', 'state': 'FL', 'display_address': ['19999 West Country Club Dr', 'Aventura, FL 33180']}",25.961367905098253,-80.13858842872942
Miami,Doctor Jet Ski - Ft Lauderdale,3.5,57,Beach Equipment Rentals,"{'address1': '4060 Galt Ocean Dr', 'address2': None, 'address3': None, 'city': 'Ft Lauderdale', 'zip_code': '33308', 'country': 'US', 'state': 'FL', 'display_address': ['4060 Galt Ocean Dr', 'Ft Lauderdale, FL 33308']}",26.1783224397261,-80.0963317159767
Miami,Miami Exotic Auto Racing,3.5,27,Racing Experience,"{'address1': '1 Speedway Blvd', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33035', 'country': 'US', 'state': 'FL', 'display_address': ['1 Speedway Blvd', 'Miami, FL 33035']}",25.4537636,-80.410153
Miami,Above the Rest Pools,3.5,11,Hot Tub & Pool,"{'address1': '1063 NE 43rd St', 'address2': None, 'address3': None, 'city': 'Oakland Park', 'zip_code': '33334', 'country': 'US', 'state': 'FL', 'display_address': ['1063 NE 43rd St', 'Oakland Park, FL 33334']}",26.1797994,-80.1333009
Miami,Aqua Flight,3.5,16,Flyboarding,"{'address1': '2301 SE 17th St', 'address2': None, 'address3': '', 'city': 'Fort Lauderdale', 'zip_code': '33316', 'country': 'US', 'state': 'FL', 'display_address': ['2301 SE 17th St', 'Fort Lauderdale, FL 33316']}",26.10144294307658,-80.1155111259474
Miami,Freehand Miami,3.5,168,Hostels,"{'address1': '2727 Indian Creek Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33140', 'country': 'US', 'state': 'FL', 'display_address': ['2727 Indian Creek Dr', 'Miami Beach, FL 33140']}",25.8045913232419,-80.1264566619793
Miami,BouYah Watersports - Marriott Harbor Beach,3.5,5,Parasailing,"{'address1': '3030 Holiday Dr', 'address2': None, 'address3': None, 'city': 'Fort Lauderdale', 'zip_code': '33316', 'country': 'US', 'state': 'FL', 'display_address': ['3030 Holiday Dr', 'Fort Lauderdale, FL 33316']}",26.106802,-80.105906
Miami,Scooters South Beach,3.5,33,Motorcycle Dealers,"{'address1': '1520 Collins Ave', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1520 Collins Ave', 'Miami Beach, FL 33139']}",25.788043,-80.130568
Miami,Scooters South Beach,3.5,33,Scooter Rentals,"{'address1': '1520 Collins Ave', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1520 Collins Ave', 'Miami Beach, FL 33139']}",25.788043,-80.130568
Miami,Esteban's Place,3.5,9,Beach Equipment Rentals,"{'address1': '8180 NW 36th St', 'address2': 'Unit 100Q', 'address3': None, 'city': 'Doral', 'zip_code': '33166', 'country': 'US', 'state': 'FL', 'display_address': ['8180 NW 36th St', 'Unit 100Q', 'Doral, FL 33166']}",25.809172446969107,-80.32879640597227
Miami,Heed Beach,3.5,6,Beach Equipment Rentals,"{'address1': '111 S Surf Rd', 'address2': None, 'address3': '', 'city': 'Hallandale Beach', 'zip_code': '33009', 'country': 'US', 'state': 'FL', 'display_address': ['111 S Surf Rd', 'Hallandale Beach, FL 33009']}",25.98648,-80.117847
Miami,Miami Watersports,3.5,211,Parasailing,"{'address1': '3400 Pan American Dr', 'address2': None, 'address3': 'Pier 9', 'city': 'Miami', 'zip_code': '33133', 'country': 'US', 'state': 'FL', 'display_address': ['3400 Pan American Dr', 'Pier 9', 'Miami, FL 33133']}",25.7265480967799,-80.2362573544922
Miami,Miami Airsoft,3.0,35,Airsoft,"{'address1': '7810 NW 98th St', 'address2': None, 'address3': '', 'city': 'Miami Lakes', 'zip_code': '33016', 'country': 'US', 'state': 'FL', 'display_address': ['7810 NW 98th St', 'Miami Lakes, FL 33016']}",25.86205,-80.32483
Miami,Boucher Brothers,3.0,197,Beach Equipment Rentals,"{'address1': '1451 Ocean Dr', 'address2': 'Ste 205', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1451 Ocean Dr', 'Ste 205', 'Miami Beach, FL 33139']}",25.78718,-80.12928
Miami,BouYah Watersports - Lummus Park,3.0,6,Parasailing,"{'address1': '9TH Street Ocean Dr', 'address2': None, 'address3': None, 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['9TH Street Ocean Dr', 'Miami Beach, FL 33139']}",25.7822012,-80.1304423
Miami,TKS Miami - Key Biscayne,3.5,3,Kiteboarding,"{'address1': '260 Crandon Blvd', 'address2': 'Unit 33', 'address3': '', 'city': 'Key Biscayne', 'zip_code': '33149', 'country': 'US', 'state': 'FL', 'display_address': ['260 Crandon Blvd', 'Unit 33', 'Key Biscayne, FL 33149']}",25.69587,-80.16316
Miami,BouYah Watersports - Fontainebleau Miami Beach,3.5,3,Parasailing,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Miami Beach', 'zip_code': '33140', 'country': 'US', 'state': 'FL', 'display_address': ['Miami Beach, FL 33140']}",25.817063,-80.1222051
Miami,Bucky Dent Water Park,3.5,4,Water Parks,"{'address1': '2240 W 60th St', 'address2': '', 'address3': '', 'city': 'Hialeah', 'zip_code': '33016', 'country': 'US', 'state': 'FL', 'display_address': ['2240 W 60th St', 'Hialeah, FL 33016']}",25.8770101,-80.3274682
Miami,26 North Yachts,4.0,1,Boat Dealers,"{'address1': '2525 Marina Bay Dr W', 'address2': None, 'address3': '', 'city': 'Fort Lauderdale', 'zip_code': '33312', 'country': 'US', 'state': 'FL', 'display_address': ['2525 Marina Bay Dr W', 'Fort Lauderdale, FL 33312']}",26.09059,-80.17088
Miami,BouYah Watersports - Hollywood Beach Marriott,3.0,14,Parasailing,"{'address1': '2501 N Ocean Dr', 'address2': '', 'address3': None, 'city': 'Hollywood', 'zip_code': '33019', 'country': 'US', 'state': 'FL', 'display_address': ['2501 N Ocean Dr', 'Hollywood, FL 33019']}",26.027357202603536,-80.11518254668508
Miami,On the Beach Water Sports,3.0,38,Beach Equipment Rentals,"{'address1': '1110 S Ocean Blvd', 'address2': '', 'address3': '', 'city': 'Pompano Beach', 'zip_code': '33062', 'country': 'US', 'state': 'FL', 'display_address': ['1110 S Ocean Blvd', 'Pompano Beach, FL 33062']}",26.223292827688226,-80.0905633411044
Miami,Miami Kiteboarding,3.0,15,Kiteboarding,"{'address1': '6767 Crandon Blvd', 'address2': '', 'address3': '', 'city': 'Key Biscayne', 'zip_code': '33149', 'country': 'US', 'state': 'FL', 'display_address': ['6767 Crandon Blvd', 'Key Biscayne, FL 33149']}",25.715574,-80.1513835
Miami,Boat Owners Warehouse,3.0,12,Boat Dealers,"{'address1': '311 SW 24th St', 'address2': None, 'address3': '', 'city': 'Fort Lauderdale', 'zip_code': '33315', 'country': 'US', 'state': 'FL', 'display_address': ['311 SW 24th St', 'Fort Lauderdale, FL 33315']}",26.093022,-80.145433
Miami,SoBe Jet Ski Rentals,2.5,13,Flyboarding,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['Miami, FL 33132']}",25.77786927267137,-80.1741100543821
Miami,Champagne Bar at The Surf Club,5.0,13,Champagne Bars,"{'address1': '9101 Collins Ave', 'address2': '', 'address3': None, 'city': 'Surfside', 'zip_code': '33154', 'country': 'US', 'state': 'FL', 'display_address': ['9101 Collins Ave', 'Surfside, FL 33154']}",25.87803,-80.12136
Miami,Tipsee chix mobile bar,5.0,2,Bartenders,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33131', 'country': 'US', 'state': 'FL', 'display_address': ['Miami, FL 33131']}",25.763293444488582,-80.18467675416966
Miami,Sardinia Enoteca Ristorante,4.0,386,Sardinian,"{'address1': '1801 Purdy Ave', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1801 Purdy Ave', 'Miami Beach, FL 33139']}",25.79384,-80.14417
Miami,Selva Negra Restaurant,3.0,62,Nicaraguan,"{'address1': '2025 W Flagler St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33135', 'country': 'US', 'state': 'FL', 'display_address': ['2025 W Flagler St', 'Miami, FL 33135']}",25.7729644775391,-80.2287979125977
Miami,The Living Room - Faena Hotel Miami Beach,3.0,48,Champagne Bars,"{'address1': '3201 Collins Ave', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['3201 Collins Ave', 'Miami Beach, FL 33139']}",25.807241391581,-80.124053962296
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,The Shop Tattoo Studio,5.0,7,Piercing,"{'address1': '1988 W 60th St', 'address2': None, 'address3': '', 'city': 'Hialeah', 'zip_code': '33012', 'country': 'US', 'state': 'FL', 'display_address': ['1988 W 60th St', 'Hialeah, FL 33012']}",25.8763378,-80.3224482116394
Miami,ABRA Gallery,5.0,8,Art Consultants,"{'address1': '713 East Las Olas Blvd', 'address2': '', 'address3': '', 'city': 'Fort Lauderdale', 'zip_code': '33301', 'country': 'US', 'state': 'FL', 'display_address': ['713 East Las Olas Blvd', 'Fort Lauderdale, FL 33301']}",26.119515,-80.135902
Miami,Live Tables Entertainment & Catering,5.0,1,Wedding Chapels,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Hollywood', 'zip_code': '33020', 'country': 'US', 'state': 'FL', 'display_address': ['Hollywood, FL 33020']}",26.0193004608154,-80.1523742675781
Miami,Bonded by Ink,5.0,1,Piercing,"{'address1': '111 S 21st Ave', 'address2': None, 'address3': '', 'city': 'Hollywood', 'zip_code': '33020', 'country': 'US', 'state': 'FL', 'display_address': ['111 S 21st Ave', 'Hollywood, FL 33020']}",26.01092,-80.148695
Miami,JW Marriott Miami Turnberry Resort & Spa,3.0,276,Resorts,"{'address1': '19999 West Country Club Drive', 'address2': '', 'address3': '', 'city': 'Aventura', 'zip_code': '33180', 'country': 'US', 'state': 'FL', 'display_address': ['19999 West Country Club Drive', 'Aventura, FL 33180']}",25.960177,-80.137729
Miami,Live Tattoo,2.5,17,Piercing,"{'address1': '6735 Coral Way', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33155', 'country': 'US', 'state': 'FL', 'display_address': ['6735 Coral Way', 'Miami, FL 33155']}",25.7485957208054,-80.3045143839799
Miami,Flying with Air,3.0,2,Herbal Shops,"{'address1': '19501 Biscayne Blvd', 'address2': None, 'address3': '', 'city': 'Aventura', 'zip_code': '33180', 'country': 'US', 'state': 'FL', 'display_address': ['19501 Biscayne Blvd', 'Aventura, FL 33180']}",25.95637,-80.14637
Miami,The 9th Chakra,2.0,30,"Books, Mags, Music & Video","{'address1': '1621 Alton Rd', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1621 Alton Rd', 'Miami Beach, FL 33139']}",25.78972,-80.1410451
Miami,LUR,5.0,34,Basque,"{'address1': '1601 Drexel Ave', 'address2': None, 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1601 Drexel Ave', 'Miami Beach, FL 33139']}",25.7896592,-80.13296225403326
Miami,Fritanga Las Piedrecitas,4.5,37,Nicaraguan,"{'address1': '8230 NW 103rd St', 'address2': None, 'address3': '', 'city': 'Hialeah', 'zip_code': '33016', 'country': 'US', 'state': 'FL', 'display_address': ['8230 NW 103rd St', 'Hialeah, FL 33016']}",25.868633430640877,-80.33121502580647
Miami,Las Marias,4.5,13,Nicaraguan,"{'address1': '1831 SW 8th St', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33135', 'country': 'US', 'state': 'FL', 'display_address': ['1831 SW 8th St', 'Miami, FL 33135']}",25.7658282132449,-80.22527307439
Miami,Fritanga Cana Brava,4.5,274,Nicaraguan,"{'address1': '2795 NW 7th St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33125', 'country': 'US', 'state': 'FL', 'display_address': ['2795 NW 7th St', 'Miami, FL 33125']}",25.77976,-80.24067
Miami,La Pulperia Nicaraguan Store & Cafe,4.5,18,Nicaraguan,"{'address1': '10780 W Flagler St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33172', 'country': 'US', 'state': 'FL', 'display_address': ['10780 W Flagler St', 'Miami, FL 33172']}",25.7683521509171,-80.3707683831453
Miami,Fritanga 505,4.5,48,Nicaraguan,"{'address1': '11030 W Flagler St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33174', 'country': 'US', 'state': 'FL', 'display_address': ['11030 W Flagler St', 'Miami, FL 33174']}",25.7681643,-80.3760077
Miami,Madrono Restaurant,4.5,360,Nicaraguan,"{'address1': '10780 W Flagler St', 'address2': 'Ste 17', 'address3': '', 'city': 'Miami', 'zip_code': '33174', 'country': 'US', 'state': 'FL', 'display_address': ['10780 W Flagler St', 'Ste 17', 'Miami, FL 33174']}",25.768097440097,-80.3704176858444
Miami,Nicaraguita's Tortillas & Fritanga,4.5,21,Nicaraguan,"{'address1': '10310 W Flagler St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33174', 'country': 'US', 'state': 'FL', 'display_address': ['10310 W Flagler St', 'Miami, FL 33174']}",25.76816,-80.36416
Miami,El Arroyito Cafe,4.5,16,Nicaraguan,"{'address1': '2307 W Flagler St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33135', 'country': 'US', 'state': 'FL', 'display_address': ['2307 W Flagler St', 'Miami, FL 33135']}",25.77268,-80.2332
Miami,Fritanga La Leonesa,4.0,23,Nicaraguan,"{'address1': '1 SW 12th Ave', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33130', 'country': 'US', 'state': 'FL', 'display_address': ['1 SW 12th Ave', 'Miami, FL 33130']}",25.7731942229308,-80.214366740476
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
Miami,The Shop Tattoo Studio,5.0,7,Piercing,"{'address1': '1988 W 60th St', 'address2': None, 'address3': '', 'city': 'Hialeah', 'zip_code': '33012', 'country': 'US', 'state': 'FL', 'display_address': ['1988 W 60th St', 'Hialeah, FL 33012']}",25.8763378,-80.3224482116394
