city,name,rating,review_count,categories,location,latitude,longitude
Miami,ABRA Gallery,5.0,8,Art Consultants,"{'address1': '713 East Las Olas Blvd', 'address2': '', 'address3': '', 'city': 'Fort Lauderdale', 'zip_code': '33301', 'country': 'US', 'state': 'FL', 'display_address': ['713 East Las Olas Blvd', 'Fort Lauderdale, FL 33301']}",26.119515,-80.135902
Miami,"Esmeralda's Earth, Wind and Fire Boutique",4.5,34,Religious Items,"{'address1': '12345 SW 224th St', 'address2': '', 'address3': 'Cottage 12345', 'city': 'Miami', 'zip_code': '33170', 'country': 'US', 'state': 'FL', 'display_address': ['12345 SW 224th St', 'Cottage 12345', 'Miami, FL 33170']}",25.559057,-80.391519
Miami,RC Gallery Miami,5.0,1,Sunglasses,"{'address1': '1654 SW 8th St', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33135', 'country': 'US', 'state': 'FL', 'display_address': ['1654 SW 8th St', 'Miami, FL 33135']}",25.7655202,-80.2218027
Miami,Live Tables Entertainment & Catering,5.0,1,Wedding Chapels,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Hollywood', 'zip_code': '33020', 'country': 'US', 'state': 'FL', 'display_address': ['Hollywood, FL 33020']}",26.0193004608154,-80.1523742675781
Miami,Bonded by Ink,5.0,1,Piercing,"{'address1': '111 S 21st Ave', 'address2': None, 'address3': '', 'city': 'Hollywood', 'zip_code': '33020', 'country': 'US', 'state': 'FL', 'display_address': ['111 S 21st Ave', 'Hollywood, FL 33020']}",26.01092,-80.148695
Miami,Fat Screens,5.0,1,Outdoor Movies,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Homestead', 'zip_code': '33033', 'country': 'US', 'state': 'FL', 'display_address': ['Homestead, FL 33033']}",25.6653934,-80.3992652
Miami,Squirtin Ink,5.0,1,Piercing,"{'address1': '10 NE 3rd St', 'address2': None, 'address3': '', 'city': 'Homestead', 'zip_code': '33034', 'country': 'US', 'state': 'FL', 'display_address': ['10 NE 3rd St', 'Homestead, FL 33034']}",25.451123,-80.476218
Miami,The Ancient Spanish Monastery,4.0,72,Churches,"{'address1': '16711 W Dixie Hwy', 'address2': '', 'address3': '', 'city': 'North Miami Beach', 'zip_code': '33160', 'country': 'US', 'state': 'FL', 'display_address': ['16711 W Dixie Hwy', 'North Miami Beach, FL 33160']}",25.9304099,-80.15442
Miami,Miami Exotic Auto Racing,3.5,27,Racing Experience,"{'address1': '1 Speedway Blvd', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33035', 'country': 'US', 'state': 'FL', 'display_address': ['1 Speedway Blvd', 'Miami, FL 33035']}",25.4537636,-80.410153
Miami,F.R.I.E.N.D.S. Horse Rescue & Sanctuary,3.5,3,Animal Shelters,"{'address1': '19801 Sheridan St', 'address2': '', 'address3': '', 'city': 'Southwest Ranches', 'zip_code': '33332', 'country': 'US', 'state': 'FL', 'display_address': ['19801 Sheridan St', 'Southwest Ranches, FL 33332']}",26.0317012,-80.4155338
Miami,JW Marriott Miami Turnberry Resort & Spa,3.0,276,Resorts,"{'address1': '19999 West Country Club Drive', 'address2': '', 'address3': '', 'city': 'Aventura', 'zip_code': '33180', 'country': 'US', 'state': 'FL', 'display_address': ['19999 West Country Club Drive', 'Aventura, FL 33180']}",25.960177,-80.137729
Miami,Live Tattoo,2.5,17,Piercing,"{'address1': '6735 Coral Way', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33155', 'country': 'US', 'state': 'FL', 'display_address': ['6735 Coral Way', 'Miami, FL 33155']}",25.7485957208054,-80.3045143839799
Miami,Flying with Air,3.0,2,Herbal Shops,"{'address1': '19501 Biscayne Blvd', 'address2': None, 'address3': '', 'city': 'Aventura', 'zip_code': '33180', 'country': 'US', 'state': 'FL', 'display_address': ['19501 Biscayne Blvd', 'Aventura, FL 33180']}",25.95637,-80.14637
Miami,The 9th Chakra,2.0,30,"Books, Mags, Music & Video","{'address1': '1621 Alton Rd', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1621 Alton Rd', 'Miami Beach, FL 33139']}",25.78972,-80.1410451
Miami,Poseidon Ferry,5.0,5,Ferries,"{'address1': '520 W Ave', 'address2': '', 'address3': None, 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['520 W Ave', 'Miami Beach, FL 33139']}",25.774834329316697,-80.14205529585642
Miami,BJM Jetski Rentals,4.0,20,Flyboarding,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Miami ', 'zip_code': '33138', 'country': 'US', 'state': 'FL', 'display_address': ['Miami , FL 33138']}",25.853954641198357,-80.17842494237686
Miami,Fort Lauderdale Water Taxi,3.0,467,Ferries,"{'address1': '335 SE 6th Ave', 'address2': '', 'address3': '', 'city': 'Fort Lauderdale', 'zip_code': '33301', 'country': 'US', 'state': 'FL', 'display_address': ['335 SE 6th Ave', 'Fort Lauderdale, FL 33301']}",26.118260884264,-80.1376128148804
Miami,Luxury Experience Miami,3.0,2,Vacation Rentals,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33142', 'country': 'US', 'state': 'FL', 'display_address': ['Miami, FL 33142']}",25.811927653741606,-80.23856922669717
Miami,Champagne Bar at The Surf Club,5.0,13,Champagne Bars,"{'address1': '9101 Collins Ave', 'address2': '', 'address3': None, 'city': 'Surfside', 'zip_code': '33154', 'country': 'US', 'state': 'FL', 'display_address': ['9101 Collins Ave', 'Surfside, FL 33154']}",25.87803,-80.12136
Miami,Tipsee chix mobile bar,5.0,2,Bartenders,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33131', 'country': 'US', 'state': 'FL', 'display_address': ['Miami, FL 33131']}",25.763293444488582,-80.18467675416966
Miami,Sardinia Enoteca Ristorante,4.0,386,Sardinian,"{'address1': '1801 Purdy Ave', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1801 Purdy Ave', 'Miami Beach, FL 33139']}",25.79384,-80.14417
Miami,Selva Negra Restaurant,3.0,62,Nicaraguan,"{'address1': '2025 W Flagler St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33135', 'country': 'US', 'state': 'FL', 'display_address': ['2025 W Flagler St', 'Miami, FL 33135']}",25.7729644775391,-80.2287979125977
Miami,The Living Room - Faena Hotel Miami Beach,3.0,48,Champagne Bars,"{'address1': '3201 Collins Ave', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['3201 Collins Ave', 'Miami Beach, FL 33139']}",25.807241391581,-80.124053962296
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan,"{'address1': '1220 Ocean Dr', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1220 Ocean Dr', 'Miami Beach, FL 33139']}",25.783019810915,-80.1301460713148
NewYork,Aragvi,4.5,22,Georgian,"{'address1': '230 E 44th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['230 E 44th St', 'New York, NY 10017']}",40.751298,-73.972179
NewYork,Isla & Co,4.5,76,Australian,"{'address1': '25 W 38th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['25 W 38th St', 'New York, NY 10018']}",40.751771,-73.984269
NewYork,Caledonia Bar,4.5,269,Scottish,"{'address1': '1609 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1609 2nd Ave', 'New York, NY 10028']}",40.776327,-73.953213
NewYork,Chama Mama,4.5,656,Georgian,"{'address1': '149 W 14th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['149 W 14th St', 'New York, NY 10011']}",40.7384,-73.99892
NewYork,Concrete,4.5,144,Sicilian,"{'address1': '906 Broadway', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['906 Broadway', 'Brooklyn, NY 11206']}",40.697666,-73.937023
NewYork,Fishmarket Restaurant,4.5,630,Malaysian,"{'address1': '111 South St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['111 South St', 'New York, NY 10038']}",40.70717,-74.00192
NewYork,Arts and Crafts Beer Parlor - Morningside Heights,4.5,79,Public Art,"{'address1': '1135 Amsterdam Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['1135 Amsterdam Ave', 'New York, NY 10025']}",40.8065912,-73.9610353
NewYork,The Lavaux,4.5,100,Fondue,"{'address1': '630 Hudson St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['630 Hudson St', 'New York, NY 10014']}",40.7383532750564,-74.0055276453495
NewYork,Amor y Amargo,4.0,507,Vermouth Bars,"{'address1': '443 E 6th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['443 E 6th St', 'New York, NY 10009']}",40.72572,-73.98428
NewYork,Kaia Wine Bar,4.0,526,South African,"{'address1': '1614 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1614 3rd Ave', 'New York, NY 10128']}",40.7819,-73.95197
NewYork,Trinity Pub,4.0,114,Trivia Hosts,"{'address1': '229 E 84th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['229 E 84th St', 'New York, NY 10028']}",40.7771,-73.9537
NewYork,Aragvi,4.5,22,Georgian,"{'address1': '230 E 44th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['230 E 44th St', 'New York, NY 10017']}",40.751298,-73.972179
NewYork,Isla & Co,4.5,76,Australian,"{'address1': '25 W 38th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['25 W 38th St', 'New York, NY 10018']}",40.751771,-73.984269
NewYork,Caledonia Bar,4.5,269,Scottish,"{'address1': '1609 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1609 2nd Ave', 'New York, NY 10028']}",40.776327,-73.953213
NewYork,Chama Mama,4.5,656,Georgian,"{'address1': '149 W 14th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['149 W 14th St', 'New York, NY 10011']}",40.7384,-73.99892
NewYork,Concrete,4.5,144,Sicilian,"{'address1': '906 Broadway', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['906 Broadway', 'Brooklyn, NY 11206']}",40.697666,-73.937023
NewYork,Fishmarket Restaurant,4.5,630,Malaysian,"{'address1': '111 South St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['111 South St', 'New York, NY 10038']}",40.70717,-74.00192
NewYork,Arts and Crafts Beer Parlor - Morningside Heights,4.5,79,Public Art,"{'address1': '1135 Amsterdam Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['1135 Amsterdam Ave', 'New York, NY 10025']}",40.8065912,-73.9610353
NewYork,The Lavaux,4.5,100,Fondue,"{'address1': '630 Hudson St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['630 Hudson St', 'New York, NY 10014']}",40.7383532750564,-74.0055276453495
NewYork,Mamak House,4.0,133,Malaysian,"{'address1': '250 Rte 440', 'address2': None, 'address3': '', 'city': 'Jersey City', 'zip_code': '07305', 'country': 'US', 'state': 'NJ', 'display_address': ['250 Rte 440', 'Jersey City, NJ 07305']}",40.705302816474706,-74.09962288773093
NewYork,Amor y Amargo,4.0,507,Vermouth Bars,"{'address1': '443 E 6th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['443 E 6th St', 'New York, NY 10009']}",40.72572,-73.98428
NewYork,Kaia Wine Bar,4.0,525,South African,"{'address1': '1614 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1614 3rd Ave', 'New York, NY 10128']}",40.7819,-73.95197
NewYork,Georgian Corner,5.0,6,Georgian,"{'address1': '626 Sheepshead Bay Rd', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11224', 'country': 'US', 'state': 'NY', 'display_address': ['626 Sheepshead Bay Rd', 'Brooklyn, NY 11224']}",40.578965848278486,-73.97597357100707
NewYork,Tong,5.0,60,Bangladeshi,"{'address1': '37-08 73rd St', 'address2': '', 'address3': None, 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['37-08 73rd St', 'Jackson Heights, NY 11372']}",40.748542632468485,-73.89288446952933
NewYork,Tong,5.0,60,Bangladeshi,"{'address1': '37-08 73rd St', 'address2': '', 'address3': None, 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['37-08 73rd St', 'Jackson Heights, NY 11372']}",40.748542632468485,-73.89288446952933
NewYork,Jhal NYC,5.0,4,Bangladeshi,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Queens Village', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['Queens Village, NY 11101']}",40.75036,-73.94478
NewYork, Ubani,4.5,92,Georgian,"{'address1': '37A Bedford St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['37A Bedford St', 'New York, NY 10014']}",40.73005,-74.00417
NewYork,Baba's Pierogies,4.5,467,Slovakian,"{'address1': '295 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['295 3rd Ave', 'Brooklyn, NY 11215']}",40.67687,-73.98633
NewYork,Kyuramen - Garden City,4.5,45,Japanese Curry,"{'address1': '988 Franklin Ave', 'address2': None, 'address3': '', 'city': 'Garden City', 'zip_code': '11530', 'country': 'US', 'state': 'NY', 'display_address': ['988 Franklin Ave', 'Garden City, NY 11530']}",40.729262,-73.63591
NewYork,Aragvi,4.5,22,Georgian,"{'address1': '230 E 44th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['230 E 44th St', 'New York, NY 10017']}",40.751298,-73.972179
NewYork,Hi Food Cafe,4.5,18,Armenian,"{'address1': '3078 Coney Island Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11235', 'country': 'US', 'state': 'NY', 'display_address': ['3078 Coney Island Ave', 'Brooklyn, NY 11235']}",40.58103,-73.96007
NewYork,Chef CBTM Bistro,4.5,16,Malaysian,"{'address1': '37-65 74th St', 'address2': None, 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['37-65 74th St', 'Jackson Heights, NY 11372']}",40.74716,-73.89124
NewYork,Fuskahouse,4.5,50,Bangladeshi,"{'address1': '73-01 37th Ave', 'address2': None, 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11373', 'country': 'US', 'state': 'NY', 'display_address': ['73-01 37th Ave', 'Jackson Heights, NY 11373']}",40.74904,-73.8923982
NewYork,Curry House,4.5,50,Malaysian,"{'address1': '9 Pell St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['9 Pell St', 'New York, NY 10013']}",40.7147043540403,-73.99770502336152
NewYork,Kadampa Meditation Center Williamsburg Branch,5.0,11,Buddhist Temples,"{'address1': '119 N 11th St', 'address2': 'Unit 1C', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['119 N 11th St', 'Unit 1C', 'Brooklyn, NY 11249']}",40.72075,-73.95627
NewYork,Vajradhara Meditation Center,5.0,8,Buddhist Temples,"{'address1': '444 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['444 Atlantic Ave', 'Brooklyn, NY 11217']}",40.6862125,-73.9836072
NewYork,BreakoutIQ,5.0,43,Trivia Hosts,"{'address1': None, 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY 10001']}",40.7491302490234,-73.9923629760742
NewYork,NYC Trivia League,5.0,45,Trivia Hosts,"{'address1': '', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY 10001']}",40.750244140625,-73.9970245361328
NewYork,Tiger Badminton Training,5.0,4,Badminton,"{'address1': '9730 Queens Blvd', 'address2': 'Fl 4', 'address3': None, 'city': 'Rego Park', 'zip_code': '11374', 'country': 'US', 'state': 'NY', 'display_address': ['9730 Queens Blvd', 'Fl 4', 'Rego Park, NY 11374']}",40.728195,-73.859187
NewYork,The Language School,5.0,4,Language Schools,"{'address1': '10 Roberts Ln', 'address2': 'Ste 203', 'address3': '', 'city': 'Ridgefield', 'zip_code': '06877', 'country': 'US', 'state': 'CT', 'display_address': ['10 Roberts Ln', 'Ste 203', 'Ridgefield, CT 06877']}",41.290305,-73.4982257
NewYork,Miramar Ski Club,4.5,15,Ski Resorts,"{'address1': '716 6th Ave New York Ny 10010', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['716 6th Ave New York Ny 10010', 'New York, NY 10010']}",40.74303,-73.99208
NewYork,Georgian Corner,5.0,6,Georgian,"{'address1': '626 Sheepshead Bay Rd', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11224', 'country': 'US', 'state': 'NY', 'display_address': ['626 Sheepshead Bay Rd', 'Brooklyn, NY 11224']}",40.578965848278486,-73.97597357100707
NewYork,Tong,5.0,60,Bangladeshi,"{'address1': '37-08 73rd St', 'address2': '', 'address3': None, 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['37-08 73rd St', 'Jackson Heights, NY 11372']}",40.748542632468485,-73.89288446952933
NewYork,Jhal NYC,5.0,4,Bangladeshi,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Queens Village', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['Queens Village, NY 11101']}",40.75036,-73.94478
NewYork, Ubani,4.5,92,Georgian,"{'address1': '37A Bedford St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['37A Bedford St', 'New York, NY 10014']}",40.73005,-74.00417
NewYork,Fuskahouse,4.5,50,Bangladeshi,"{'address1': '73-01 37th Ave', 'address2': None, 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11373', 'country': 'US', 'state': 'NY', 'display_address': ['73-01 37th Ave', 'Jackson Heights, NY 11373']}",40.74904,-73.8923982
NewYork,NYC Adventures,5.0,7,Pedicabs,"{'address1': '59th St & 6th Ave', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['59th St & 6th Ave', 'New York, NY 10019']}",40.7657168,-73.9761894
NewYork,Pedicab the Park With Laramie Flick,5.0,16,Pedicabs,"{'address1': 'Central Park', 'address2': '', 'address3': '', 'city': 'Central Park', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['Central Park', 'Central Park, NY 10023']}",40.766029,-73.9770582
NewYork,7evenwheels,5.0,4,Pedicabs,"{'address1': None, 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY 10019']}",40.76419,-73.98504
NewYork,NYC Park Tours - Central Park Pedicab Tour,5.0,3,Pedicabs,"{'address1': '1411 6th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['1411 6th Ave', 'New York, NY 10019']}",40.7648513,-73.9771338
NewYork,NYC Pub Bar Club Crawl Rockstarcrawls,4.5,9,Club Crawl,"{'address1': '101 Perry St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['101 Perry St', 'New York, NY 10014']}",40.73529,-74.0056199
NewYork,Somm Seekers,5.0,1,Sommelier Services,"{'address1': '80-08 35th Ave', 'address2': '3K', 'address3': '', 'city': 'Queens', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['80-08 35th Ave', '3K', 'Queens, NY 11372']}",40.7515004878691,-73.8860162304507
NewYork,LX Coach Bus Charter,5.0,1,Bus Stations,"{'address1': '1515 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['1515 Broadway', 'New York, NY 10036']}",39.2416955,-75.922895
NewYork,Keyport Princess,4.0,3,Whale Watching Tours,"{'address1': '1 American Legion Dr', 'address2': None, 'address3': '', 'city': 'Keyport', 'zip_code': '07735', 'country': 'US', 'state': 'NJ', 'display_address': ['1 American Legion Dr', 'Keyport, NJ 07735']}",40.43882119928834,-74.2029336740408
NewYork,Aragvi,4.5,22,Georgian,"{'address1': '230 E 44th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['230 E 44th St', 'New York, NY 10017']}",40.751298,-73.972179
NewYork,Isla & Co,4.5,76,Australian,"{'address1': '25 W 38th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['25 W 38th St', 'New York, NY 10018']}",40.751771,-73.984269
NewYork,NYC Pub Bar Club Crawl Rockstarcrawls,4.5,9,Club Crawl,"{'address1': '101 Perry St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['101 Perry St', 'New York, NY 10014']}",40.73529,-74.0056199
NewYork,Caledonia Bar,4.5,269,Scottish,"{'address1': '1609 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1609 2nd Ave', 'New York, NY 10028']}",40.776327,-73.953213
NewYork,Chama Mama,4.5,656,Georgian,"{'address1': '149 W 14th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['149 W 14th St', 'New York, NY 10011']}",40.7384,-73.99892
NewYork,Concrete,4.5,144,Sicilian,"{'address1': '906 Broadway', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['906 Broadway', 'Brooklyn, NY 11206']}",40.697666,-73.937023
NewYork,Fishmarket Restaurant,4.5,630,Malaysian,"{'address1': '111 South St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['111 South St', 'New York, NY 10038']}",40.70717,-74.00192
NewYork,Arts and Crafts Beer Parlor - Morningside Heights,4.5,79,Public Art,"{'address1': '1135 Amsterdam Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['1135 Amsterdam Ave', 'New York, NY 10025']}",40.8065912,-73.9610353
NewYork,The Lavaux,4.5,100,Fondue,"{'address1': '630 Hudson St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['630 Hudson St', 'New York, NY 10014']}",40.7383532750564,-74.0055276453495
NewYork,Skillman Music Recording Studio,5.0,2,Music Production Services,"{'address1': '65 Skillman Ave', 'address2': '', 'address3': '', 'city': 'Williamsburg', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['65 Skillman Ave', 'Williamsburg, NY 11211']}",40.715736,-73.94905
NewYork,Mamak House,4.0,133,Malaysian,"{'address1': '250 Rte 440', 'address2': None, 'address3': '', 'city': 'Jersey City', 'zip_code': '07305', 'country': 'US', 'state': 'NJ', 'display_address': ['250 Rte 440', 'Jersey City, NJ 07305']}",40.705302816474706,-74.09962288773093
NewYork,Amor y Amargo,4.0,507,Vermouth Bars,"{'address1': '443 E 6th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['443 E 6th St', 'New York, NY 10009']}",40.72572,-73.98428
NewYork,Kaia Wine Bar,4.0,525,South African,"{'address1': '1614 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1614 3rd Ave', 'New York, NY 10128']}",40.7819,-73.95197
